ID,item_cnt_month
383,0.0
384,4.977490584851105
385,0.9236696597290321
386,0.22317932730425488
387,0.0
388,1.2458526259529812
389,0.3926376495828054
390,0.0
391,0.0
392,0.0
393,1.3100998197729519
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,1.658776883821288
400,0.0
401,1.7643094716747088
402,4.774665443945582
403,6.274471432619777
404,0.8191114545319464
405,0.8153955361363092
406,0.06146049155246125
407,0.7317755550665084
408,0.22040381328725828
409,0.0
410,0.0
411,2.9713248669188674
412,0.0
413,1.1659236722610022
414,0.0
415,9.618361452533499
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,2.308806801784794
422,0.5344210482691257
423,1.3615468774391937
424,0.3598962916947701
425,1.4562713480364862
426,0.0
427,0.0
428,5.549459876294078
429,0.0
430,0.0
431,1.8499302686371542
432,0.08388301016304212
433,0.0
434,0.0
435,3.031046380456834
436,0.0
437,1.3994596169325633
438,0.004977823550638472
439,0.4745078680077892
440,0.2845532516777392
441,0.0
442,0.0
443,0.36178049527865463
444,0.3598962916947701
445,0.14468672477757955
446,0.0
447,0.0
448,0.5344210482691257
449,0.6662310198124529
450,0.5344210482691257
451,0.7868985676465388
452,0.7899415938508343
453,0.0
454,0.39960685130372
455,1.1525167558705607
456,0.5242448440474092
457,0.0
458,1.826748628903662
459,4.210183688533819
460,20.0
461,1.059873876930252
462,0.5344210482691257
463,0.0
464,2.913907296197049
465,0.0
466,0.0
467,0.0
468,0.0
469,0.3840255959570267
470,0.5344210482691257
471,0.0
472,0.7166405498426147
473,0.0
474,1.7173448839462375
475,2.308806801784794
476,0.0
477,0.0
478,0.0036220040324733555
479,0.0
480,0.0
481,0.0
482,0.2513109306703506
483,0.5344210482691257
484,2.8864434124253346
485,1.9853416757157543
486,2.720179711693323
487,0.2781777105062676
488,0.0
489,7.159883607306908
490,1.133577711106815
491,0.0
492,0.0
493,0.0
494,0.7672034203797631
495,0.0
496,0.0
497,0.0
498,8.814887898008909
499,0.0
500,0.0
501,0.8883259133726402
502,0.6961766388910806
503,0.0
504,5.355037112833403
505,4.775703607063319
506,2.7317410012754832
507,0.0
508,3.8093491553686967
509,0.3593580015248285
510,0.5118169214525461
511,0.0
512,0.0
513,0.0
514,0.08388301016304212
515,0.0
516,0.0
517,3.272402467769461
518,0.14008353252360833
519,0.0
520,2.318077677449888
521,15.883663820500098
522,1.749619105741327
523,5.948173912031343
524,0.7166405498426147
525,0.6989309749514733
526,0.0
527,0.0
528,0.0
529,2.186489673852954
530,0.0
531,7.275194089154393
532,0.0
533,0.0
534,0.0
535,0.046230420431394414
536,0.0
537,0.3128311521442662
538,0.0
539,0.3899023775124293
540,0.0
541,0.0
542,0.16411198680680006
543,0.49932071320367943
544,0.0
545,0.0
546,0.8132698912869444
547,0.0
548,0.0
549,0.0
550,0.0
551,2.3738359418143196
552,0.0
553,0.5021562958287333
554,0.0
555,0.0
556,0.8425295826124091
557,0.6957174894555969
558,0.0
559,0.0
560,0.0
561,0.0
562,0.21156184789131854
563,0.0
564,0.0
565,0.1013731243839846
566,0.6206579579583434
567,0.0
568,1.9188319963039278
569,0.0
570,0.0
571,0.0
572,0.8291434711273546
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.74128312893096
580,0.0
581,0.0
582,0.0
583,0.0
584,1.8671715075726745
585,0.0
586,0.0
587,1.4461751666633187
588,3.6120092116248816
589,1.2054162613081258
590,2.0608608267061976
591,0.8159151557394702
592,3.2564367433018377
593,0.13775041910345345
594,0.0
595,0.0
596,0.6079158211948021
597,0.0
598,0.0
599,0.0
600,1.1288566097896655
601,0.40809613058537175
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,1.882715532491252
610,0.0
611,4.51314854435672
612,0.0
613,0.0
614,0.0
615,3.0147446755696334
616,0.5344210482691257
617,0.0
618,0.23768155328879875
619,0.0
620,1.2238395975994092
621,0.0
622,0.0
623,1.4206767453170064
624,0.5344210482691257
625,0.5344210482691257
626,0.8291434711273546
627,0.0
628,0.0
629,0.7166405498426147
630,0.0
631,0.0
632,0.7166405498426147
633,0.0
634,2.9315921403481813
635,1.3234899870164627
636,0.0
637,0.0
638,1.0237468664032838
639,0.0
640,0.0
641,1.8843189980097443
642,0.34539406571022624
643,0.0
644,0.0
645,0.0
646,0.8291434711273546
647,0.0
648,0.0
649,0.7166405498426147
650,1.1065877414729575
651,2.201783520667468
652,0.0
653,0.6271411937557856
654,0.0
655,0.5344210482691257
656,0.0
657,0.0
658,0.0
659,0.0
660,2.5170678306997356
661,1.4168633729038353
662,0.0
663,1.8439836896702644
664,0.05657016967822687
665,1.2730189093942028
666,0.5165205027883649
667,0.0
668,1.1258829661076817
669,0.7166405498426147
670,0.0
671,0.0
672,0.691800049491277
673,0.0
674,0.0
675,0.0
676,2.1593880867316155
677,0.0
678,0.0
679,4.976501454112051
680,0.0
681,0.0
682,0.0
683,0.0
684,1.1258829661076817
685,0.5344210482691257
686,0.0
687,0.5344210482691257
688,1.427552788093606
689,0.0
690,0.0
691,1.3135578669314865
692,0.5580116712976122
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,2.308806801784794
701,0.0
702,0.8271263990052566
703,0.8271263990052566
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,8.037036938141409
710,0.08209584147818874
711,1.1935824742743326
712,0.0
713,2.4463437140501867
714,0.0
715,0.0
716,1.287179407294153
717,0.0
718,0.0
719,0.0
720,0.0
721,1.0113629727008437
722,0.0
723,5.471661056921395
724,0.36943400950914107
725,0.23768155328879875
726,0.0
727,1.1258829661076817
728,0.0
729,0.2356644811667008
730,0.9423760123157423
731,0.0
732,1.1604961855772176
733,0.0
734,1.1258829661076817
735,0.0
736,0.5344210482691257
737,0.7146234777205167
738,0.23768155328879875
739,0.5832468884325455
740,0.0
741,0.0
742,0.0
743,0.5344210482691257
744,0.0
745,0.23768155328879875
746,0.0
747,0.0
748,0.5371888054138391
749,0.0
750,0.03724864619170748
751,0.2603401407323839
752,1.1935824742743326
753,0.0
754,11.24942385450882
755,1.287179407294153
756,0.0
757,1.7294764477245728
758,0.0
759,0.0
760,5.387338289386029
761,0.20001483466716852
762,0.5149322603923374
763,2.90026871962335
764,1.1935824742743326
765,0.0
766,0.0
767,0.016966896542801257
768,1.5806621527592586
769,2.0963825389471644
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.5344210482691257
777,0.5344210482691257
778,0.0
779,0.5344210482691257
780,0.0
781,1.7173448839462375
782,1.6028248905393996
783,0.5344210482691257
784,0.0
785,1.7173448839462375
786,2.0100502346823683
787,1.4206053889659105
788,0.0
789,0.5344210482691257
790,0.0
791,0.0
792,0.0
793,4.674654473139017
794,0.0
795,0.0
796,0.0
797,0.5344210482691257
798,0.0
799,1.6008078184173016
800,0.5344210482691257
801,0.0
802,0.0
803,0.0
804,1.2126482800784186
805,0.0
806,0.27375655094818835
807,1.4693989088676418
808,1.004554783387043
809,0.0
810,0.0
811,1.2274901092605022
812,0.951358209533326
813,0.0
814,0.0
815,0.35850372494614785
816,1.7650787213953885
817,0.0
818,0.0
819,0.6638357311200999
820,0.0
821,0.31620287525079555
822,1.3270415124449164
823,0.0
824,0.6091386111150956
825,0.8089810392685912
826,0.7166405498426147
827,0.0
828,0.0
829,0.8311335377600334
830,1.7173448839462375
831,1.4903219692546597
832,0.06788132595493526
833,0.8341480373802077
834,1.7173448839462375
835,0.07685572210924041
836,0.0
837,3.903134228337355
838,2.855465306505261
839,0.12802505037301234
840,0.0
841,1.4903219692546597
842,0.3598962916947701
843,0.0
844,0.0
845,0.0
846,0.0
847,0.5344210482691257
848,0.0
849,0.0
850,0.7555138958307694
851,0.0
852,1.3455332309939674
853,0.0
854,0.0
855,4.731511990951263
856,0.5344210482691257
857,0.8951941848258853
858,0.0
859,0.8082204107403368
860,0.0
861,0.0
862,0.0
863,0.5344210482691257
864,0.8442797491786039
865,1.4452551631055173
866,0.6146469574556118
867,0.0
868,2.381059655797295
869,0.856064971351524
870,4.099483279225933
871,0.6957174894555969
872,0.5279605176658287
873,1.5068031073535277
874,0.5584455034884811
875,3.135288090392308
876,0.3244710053232084
877,0.0
878,0.7602789042589897
879,0.23768155328879875
880,0.4465245695562162
881,0.5344210482691257
882,2.8611429793822953
883,2.308806801784794
884,1.8426610171845466
885,4.4221761804395525
886,0.2646824211310041
887,2.9605874051310037
888,0.003167525332816945
889,0.0
890,1.1677064400945818
891,1.5332482283929356
892,0.27374089172706584
893,0.0
894,0.0
895,0.0
896,0.0
897,0.33727241085257065
898,0.9978293754162857
899,0.23768155328879875
900,0.0
901,4.88142998763806
902,0.0
903,0.0
904,0.0
905,0.12316155988196076
906,4.644306902315543
907,0.0
908,1.8037637336395311
909,0.0
910,0.0
911,0.0
912,2.6712287328096735
913,0.10049422410257236
914,0.0
915,0.0
916,0.3649862558398607
917,0.0
918,0.7748494373356982
919,0.7138699345834598
920,0.0
921,0.0
922,0.0
923,0.0
924,0.579888455866909
925,0.0
926,0.0
927,0.3764039024629225
928,0.5533600930328714
929,0.5394467264923634
930,0.0
931,0.0
932,1.3081024676811708
933,1.3722767385125798
934,0.0
935,0.0
936,0.5344210482691257
937,0.4273112124323908
938,0.0
939,0.5665044316385506
940,0.7166405498426147
941,0.0
942,0.0
943,2.122389833085081
944,0.27374089172706584
945,0.0
946,0.0
947,0.0
948,0.5344210482691257
949,0.2918517001066427
950,0.0
951,0.0
952,0.08521913456453306
953,0.0
954,0.7354457644538887
955,0.5344210482691257
956,0.0
957,0.10734161242802412
958,8.431402047447476
959,0.0
960,0.0
961,0.7458475918406583
962,1.1560179518277274
963,0.7166405498426147
964,0.7166405498426147
965,0.0
966,0.0
967,0.0
968,0.0
969,1.0074879034156845
970,0.0
971,0.0
972,0.0
973,0.0
974,0.33055802601830264
975,0.6116380287960361
976,0.43159120427588626
977,0.0
978,2.117461461823103
979,6.3712008041075645
980,2.538615396460229
981,0.0
982,3.532973514852787
983,0.060615881783605996
984,0.0
985,1.5306954934163228
986,1.4903219692546597
987,4.956822178639419
988,0.0
989,0.0
990,0.0
991,0.1955771627174444
992,0.7282528551020685
993,1.7173448839462375
994,1.111380740123138
995,1.2943565822205634
996,0.0
997,0.0
998,0.5667117028581381
999,0.6147274835740093
1000,3.4526048972208514
1001,1.133577711106815
1002,1.7697990046029064
1003,0.0
1004,0.0
1005,1.0474223111391108
1006,0.0
1007,0.0
1008,1.1049599057206638
1009,0.9928345811755024
1010,0.0
1011,0.951358209533326
1012,5.3646285960470514
1013,8.243041047993279
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,1.5086687515969797
1022,0.0
1023,2.645327026280654
1024,0.0
1025,0.0
1026,1.0113629727008437
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.5344210482691257
1032,0.0
1033,0.0
1034,2.383867958409728
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.3766153130680946
1040,0.300853809272367
1041,0.0
1042,0.0
1043,0.0
1044,3.4246238596931233
1045,0.0
1046,3.220794772673438
1047,0.0
1048,0.19433239972211125
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,1.5513899010012848
1057,0.0
1058,0.0
1059,0.8897480474654635
1060,1.154328384605456
1061,0.0
1062,4.250826633887707
1063,0.603319848341027
1064,0.42589773109902
1065,0.2426889603949146
1066,1.163952901702295
1067,0.8884567887847984
1068,0.0
1069,0.5344210482691257
1070,0.5601681560149532
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,1.094909972886078
1077,0.0
1078,0.0
1079,0.5537284059262625
1080,0.0
1081,0.0
1082,0.0
1083,0.6659236813110372
1084,0.0
1085,0.14005332084294927
1086,0.0
1087,0.33897323130775225
1088,1.3081024676811708
1089,0.0
1090,2.90026871962335
1091,0.0
1092,1.5026683140946713
1093,0.0
1094,0.7166405498426147
1095,0.0
1096,0.7166405498426147
1097,0.0
1098,0.0
1099,0.0
1100,0.7188245490207951
1101,0.0
1102,0.41990105486228774
1103,0.5324039761470277
1104,3.0336506638345533
1105,0.15813973099446155
1106,0.0
1107,2.718936482063583
1108,0.31620287525079555
1109,0.0
1110,0.23602268415041533
1111,0.0
1112,0.0
1113,0.0
1114,0.39389840845686186
1115,0.12768111808826277
1116,0.7166405498426147
1117,0.0
1118,1.1799047673745757
1119,0.0
1120,0.7102732921782637
1121,0.0
1122,0.8258280153756351
1123,0.0
1124,0.0
1125,0.27487339619337836
1126,1.9564963552127093
1127,0.0
1128,1.0898842946628404
1129,0.42703244402280405
1130,0.3715085969542239
1131,0.0
1132,0.0
1133,0.4397593359047298
1134,0.0
1135,0.0
1136,0.4908393199519714
1137,0.0
1138,0.28758101702447536
1139,0.49932071320367943
1140,0.0
1141,0.16515553070264635
1142,0.0
1143,0.3598962916947701
1144,0.0
1145,0.2167584929017809
1146,4.802513460524818
1147,0.0
1148,0.0
1149,1.8211037305511557
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,2.922524951102252
1155,0.5344210482691257
1156,0.9822787797393293
1157,7.233487654257766
1158,4.17964103198533
1159,0.0
1160,0.5296826587345944
1161,2.7409453130984227
1162,1.4944515615662037
1163,0.0
1164,0.25923866574252197
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.5344210482691257
1171,0.0
1172,0.0
1173,7.1731445276131645
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.13493754835436955
1179,0.0
1180,0.0
1181,0.0
1182,0.7166405498426147
1183,0.0
1184,0.0
1185,0.22180797344838843
1186,0.0
1187,0.0
1188,0.0
1189,1.7173448839462375
1190,0.34539406571022624
1191,0.0
1192,0.0
1193,1.2880798987177446
1194,0.9396647584103269
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.7933315381728565
1200,0.0
1201,0.0
1202,0.0
1203,0.28268925138500856
1204,0.0
1205,2.9417486032002333
1206,0.0
1207,0.0
1208,0.0010675723631090664
1209,0.0
1210,0.0
1211,0.6010317367305923
1212,4.901769661910613
1213,0.0
1214,1.258174955325065
1215,1.1525167558705607
1216,0.967856294747212
1217,2.4977683666411545
1218,0.47165236449711934
1219,0.0823835519394791
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.6136887643754948
1227,0.0
1228,0.20193330586260788
1229,0.5191818587603012
1230,0.0
1231,2.9758511127379723
1232,0.81787851355556
1233,1.0983773524680809
1234,0.0
1235,1.1935824742743326
1236,0.0
1237,1.7250396289453709
1238,0.0
1239,1.7173448839462375
1240,0.9992083684842592
1241,1.3660738883075298
1242,0.0
1243,0.5344210482691257
1244,0.7166405498426147
1245,0.3598962916947701
1246,3.1919314239087093
1247,0.0
1248,0.9898602469812776
1249,0.431567161535107
1250,0.801098790580008
1251,0.0
1252,0.0
1253,0.5344210482691257
1254,1.8995643855197266
1255,0.0
1256,0.0
1257,0.0823835519394791
1258,0.0
1259,0.0
1260,0.0
1261,0.7001543082347986
1262,0.0
1263,0.0
1264,3.7507783720928662
1265,0.0
1266,1.4301868734875907
1267,4.03607458453326
1268,0.0
1269,0.08792324268065993
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.1503059794219711
1277,0.0
1278,0.0
1279,1.1258829661076817
1280,10.039764208551707
1281,1.4368246879593218
1282,0.24966453523496102
1283,0.0
1284,1.7160087595447466
1285,0.0
1286,0.0
1287,3.6291467259173054
1288,0.0
1289,1.7250396289453709
1290,1.133577711106815
1291,0.0
1292,0.0
1293,0.0
1294,4.759003732858555
1295,0.0
1296,1.1126546507197972
1297,0.5344210482691257
1298,0.0
1299,0.04243608334050325
1300,0.04243608334050325
1301,0.0
1302,0.916406989057976
1303,0.0
1304,0.5324039761470277
1305,0.5344210482691257
1306,0.0
1307,0.0
1308,0.5344210482691257
1309,0.0
1310,0.0
1311,0.0
1312,2.4251048064682204
1313,0.2054168008484064
1314,0.03351524362128688
1315,0.0
1316,0.6256142625839114
1317,0.3077831580432349
1318,0.7758275327932846
1319,0.0
1320,0.0
1321,0.7166405498426147
1322,0.0
1323,0.0
1324,0.0
1325,0.5342241056615767
1326,0.0
1327,0.0
1328,0.5371988027311707
1329,0.0823835519394791
1330,0.0
1331,0.0
1332,0.0
1333,2.749242434789541
1334,0.0
1335,0.0
1336,0.0
1337,1.3721033743416122
1338,1.4903219692546597
1339,0.024790754906723167
1340,0.0
1341,0.0
1342,3.19961418340484
1343,0.10734161242802412
1344,0.0
1345,0.08521913456453306
1346,0.0
1347,0.6957174894555969
1348,0.0
1349,1.1106375785976992
1350,0.0
1351,0.0
1352,0.0
1353,0.6957174894555969
1354,0.6935812603742555
1355,0.5344210482691257
1356,0.0
1357,0.0
1358,0.0
1359,2.4205006819212747
1360,1.1258829661076817
1361,0.5344210482691257
1362,0.0
1363,0.9954893928604334
1364,1.1740034417258227
1365,1.03277372710406
1366,0.0
1367,0.33487322373282535
1368,1.79070973540919
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.5344210482691257
1374,0.0
1375,0.5344210482691257
1376,1.1853560379658374
1377,0.0
1378,0.6332898578320039
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.037941251163812584
1384,0.0
1385,0.5344210482691257
1386,1.710670229742067
1387,0.0
1388,0.0
1389,0.0
1390,0.08826400790398758
1391,0.015519498508352964
1392,0.38330710596307893
1393,0.0
1394,0.0
1395,1.3815958321046844
1396,0.0
1397,0.050918303504652374
1398,0.6844988266804986
1399,0.0
1400,0.0
1401,0.0
1402,0.7166405498426147
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.34903693501250976
1409,0.0
1410,0.0
1411,0.7768334529589704
1412,0.0
1413,0.7166405498426147
1414,0.0
1415,0.0
1416,0.0
1417,2.0318813858703857
1418,0.42499636201007307
1419,0.06315679671444313
1420,0.0
1421,2.0482890078450744
1422,0.0
1423,0.0
1424,0.4472555467985818
1425,0.0
1426,0.0
1427,0.3598962916947701
1428,0.0
1429,0.7591025333663444
1430,0.0
1431,0.5865831868799424
1432,0.0
1433,0.10302290038728701
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.9627566705615489
1443,0.0
1444,0.0
1445,0.29377291419408036
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.7166405498426147
1454,0.0
1455,0.0
1456,0.7490793656813391
1457,0.0
1458,0.4258356872447062
1459,1.1258829661076817
1460,0.4742195080860615
1461,0.0
1462,1.974884019994102
1463,0.0
1464,0.6242429087280449
1465,0.17059117966949888
1466,0.5134979878821079
1467,0.0
1468,0.0
1469,1.5616347276045948
1470,0.7021383238580708
1471,1.1760396946305447
1472,1.2405746984486468
1473,0.0
1474,2.034599554356271
1475,0.0
1476,0.7166405498426147
1477,0.8110473206211513
1478,0.0
1479,0.5344210482691257
1480,0.48504190428925686
1481,1.1848697860722708
1482,0.23768155328879875
1483,0.0
1484,0.0
1485,0.0
1486,0.5240350310999039
1487,0.0
1488,0.0
1489,0.13026603924756397
1490,0.0
1491,0.3455105197141291
1492,1.8483156117800432
1493,0.0
1494,0.5344210482691257
1495,0.0
1496,0.0
1497,2.4975289174843924
1498,0.0
1499,0.0
1500,0.0
1501,0.14049199387201838
1502,0.5344210482691257
1503,0.0
1504,0.22605573713610033
1505,0.0
1506,0.44537475911119273
1507,0.0
1508,1.4414035009640402
1509,0.11846919729504946
1510,0.3846586346773252
1511,0.0
1512,0.0
1513,0.0
1514,0.5344210482691257
1515,0.0
1516,0.0
1517,0.35866485877452525
1518,0.0
1519,0.0
1520,0.0
1521,0.5344210482691257
1522,0.8814696055263855
1523,0.0
1524,0.5134979878821079
1525,0.0
1526,0.2136246180768926
1527,0.7166405498426147
1528,0.0
1529,0.0
1530,0.6254279607002031
1531,0.5344210482691257
1532,0.6557467954729329
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.5344210482691257
1539,1.0387174646371378
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.5344210482691257
1552,0.0
1553,0.08521913456453306
1554,0.0
1555,0.3386377103549754
1556,0.0
1557,0.0
1558,0.5344210482691257
1559,0.9807901695652104
1560,0.7166405498426147
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,1.1126546507197972
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,1.6388842289776668
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,2.0008732249101246
1583,0.5581798058748183
1584,2.3843891948994163
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
